sub_icb_location_code,sub_icb_location_ons_code,sub_icb_location_name,icb_ons_code,region_ons_code,appointment_date,actual_duration,count_of_appointments
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,07-May-22,1-5 Minutes,22
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,Unknown / Data Quality,4013
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,6-10 Minutes,3503
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,31-60 Minutes,968
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,21-30 Minutes,1672
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,16-20 Minutes,1808
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,11-15 Minutes,2640
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,09-May-22,1-5 Minutes,2783
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,Unknown / Data Quality,3766
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,6-10 Minutes,3125
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,31-60 Minutes,908
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,21-30 Minutes,1606
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,16-20 Minutes,1623
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,11-15 Minutes,2376
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,10-May-22,1-5 Minutes,2481
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,Unknown / Data Quality,3650
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,6-10 Minutes,2930
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,31-60 Minutes,931
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,21-30 Minutes,1471
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,16-20 Minutes,1477
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,11-15 Minutes,2228
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,11-May-22,1-5 Minutes,2352
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,Unknown / Data Quality,3361
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,6-10 Minutes,2853
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,31-60 Minutes,873
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,21-30 Minutes,1437
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,16-20 Minutes,1461
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,11-15 Minutes,2249
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,12-May-22,1-5 Minutes,2256
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,Unknown / Data Quality,3337
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,6-10 Minutes,2798
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,31-60 Minutes,906
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,21-30 Minutes,1462
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,16-20 Minutes,1443
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,11-15 Minutes,2120
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,13-May-22,1-5 Minutes,2206
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,Unknown / Data Quality,27
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,6-10 Minutes,57
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,31-60 Minutes,5
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,21-30 Minutes,18
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,16-20 Minutes,19
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,11-15 Minutes,31
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,14-May-22,1-5 Minutes,51
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,Unknown / Data Quality,4014
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,6-10 Minutes,3653
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,31-60 Minutes,982
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,21-30 Minutes,1661
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,16-20 Minutes,1764
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,11-15 Minutes,2772
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,16-May-22,1-5 Minutes,2914
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,Unknown / Data Quality,3678
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,6-10 Minutes,3105
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,31-60 Minutes,916
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,21-30 Minutes,1526
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,16-20 Minutes,1509
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,11-15 Minutes,2380
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,17-May-22,1-5 Minutes,2575
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,Unknown / Data Quality,3622
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,6-10 Minutes,2903
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,31-60 Minutes,887
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,21-30 Minutes,1472
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,16-20 Minutes,1512
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,11-15 Minutes,2167
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,18-May-22,1-5 Minutes,2522
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,Unknown / Data Quality,3590
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,6-10 Minutes,3002
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,31-60 Minutes,948
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,21-30 Minutes,1527
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,16-20 Minutes,1610
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,11-15 Minutes,2299
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,19-May-22,1-5 Minutes,2298
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,Unknown / Data Quality,3549
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,6-10 Minutes,2755
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,31-60 Minutes,918
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,21-30 Minutes,1476
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,16-20 Minutes,1398
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,11-15 Minutes,2190
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,20-May-22,1-5 Minutes,2303
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,Unknown / Data Quality,11
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,6-10 Minutes,71
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,31-60 Minutes,9
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,21-30 Minutes,15
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,16-20 Minutes,13
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,11-15 Minutes,38
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,21-May-22,1-5 Minutes,44
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,Unknown / Data Quality,4196
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,6-10 Minutes,3558
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,31-60 Minutes,1030
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,21-30 Minutes,1694
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,16-20 Minutes,1806
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,11-15 Minutes,2674
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,23-May-22,1-5 Minutes,3045
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,21-30 Minutes,1597
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,16-20 Minutes,1592
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,11-15 Minutes,2389
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,1-5 Minutes,2729
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,Unknown / Data Quality,3704
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,6-10 Minutes,3256
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,24-May-22,31-60 Minutes,960
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,Unknown / Data Quality,3608
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,6-10 Minutes,2930
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,31-60 Minutes,973
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,21-30 Minutes,1446
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,16-20 Minutes,1473
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,11-15 Minutes,2308
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,25-May-22,1-5 Minutes,2451
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,Unknown / Data Quality,3454
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,6-10 Minutes,2896
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,31-60 Minutes,902
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,21-30 Minutes,1548
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,16-20 Minutes,1512
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,11-15 Minutes,2256
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,26-May-22,1-5 Minutes,2404
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,Unknown / Data Quality,3548
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,6-10 Minutes,2711
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,31-60 Minutes,871
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,21-30 Minutes,1362
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,16-20 Minutes,1371
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,11-15 Minutes,2110
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,27-May-22,1-5 Minutes,2144
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,Unknown / Data Quality,17
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,6-10 Minutes,47
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,31-60 Minutes,4
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,21-30 Minutes,7
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,16-20 Minutes,13
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,11-15 Minutes,30
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,28-May-22,1-5 Minutes,45
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,Unknown / Data Quality,3668
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,6-10 Minutes,3221
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,31-60 Minutes,889
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,21-30 Minutes,1431
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,16-20 Minutes,1607
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,11-15 Minutes,2353
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,30-May-22,1-5 Minutes,2698
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,Unknown / Data Quality,3325
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,6-10 Minutes,2900
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,31-60 Minutes,807
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,21-30 Minutes,1378
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,16-20 Minutes,1371
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,11-15 Minutes,2110
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,31-May-22,1-5 Minutes,2325
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,Unknown / Data Quality,3461
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,6-10 Minutes,2675
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,31-60 Minutes,904
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,21-30 Minutes,1379
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,16-20 Minutes,1320
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,11-15 Minutes,1960
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,01-Jun-22,1-5 Minutes,2352
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,02-Jun-22,Unknown / Data Quality,7
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,02-Jun-22,6-10 Minutes,3
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,02-Jun-22,31-60 Minutes,1
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,02-Jun-22,21-30 Minutes,1
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,02-Jun-22,16-20 Minutes,1
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,02-Jun-22,1-5 Minutes,3
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,Unknown / Data Quality,7
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,6-10 Minutes,18
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,31-60 Minutes,3
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,21-30 Minutes,4
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,16-20 Minutes,6
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,11-15 Minutes,11
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,04-Jun-22,1-5 Minutes,7
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,Unknown / Data Quality,4032
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,6-10 Minutes,3354
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,31-60 Minutes,951
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,21-30 Minutes,1584
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,16-20 Minutes,1676
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,11-15 Minutes,2578
10Q,E38000136,NHS Buckinghamshire Oxfordshire and Berkshire West ICB - 10Q,E54000044,E40000005,06-Jun-22,1-5 Minutes,2618
